"LCBD_repl" "LCBD_rich" "LCBD_D"
"CHE-91839" 0.00224428866367269 0.00133742008088809 0.00159953673112892
"CHE-343444" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-334298" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-314622" 0.00205654605716099 0.00133742008088809 0.00159418888690592
"CHE-75280" 0.00110695218040709 0.00133742008088809 0.00125839315517614
"CHE-313873" 0.00276111274746943 0.00133742008088809 0.00191316606906176
"CHE-75034" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-31067" 0.00205891341868734 0.00120436254606731 0.00154235373460874
"CHE-89917" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-91430" 0.00172929652453134 0.00177749911166988 0.00156946665737449
"CHE-36514" 0.00194594951732282 0.00177749911166988 0.00168937479907739
"CHE-316215" 0.00298684154485916 0.00120436254606731 0.00192938674211796
"CHE-177723" 0.00125097064952905 0.00177749911166988 0.00148136351075648
"CHE-344505" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-39768" 0.00205891341868734 0.00120436254606731 0.00154235373460874
"CHE-260070" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-260048" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-249993" 0.00231360030536869 0.00120436254606731 0.00164645803415497
"CHE-90246" 0.00221865819878359 0.00177749911166988 0.00177081911031932
"CHE-90285" 0.00118999856630261 0.00228066087514478 0.0021120776457063
"CHE-74732" 0.00110250985424717 0.00120436254606731 0.001257633638372
"CHE-260080" 0.00231668174633093 0.0013374200808881 0.0016996755595764
"CHE-259922" 0.00102691913205526 0.00228066087514478 0.00202576321099115
"CHE-251372" 0.00135500372041011 0.00220696823075741 0.00162689317063338
"CHE-316910" 0.00102691913205526 0.00228066087514478 0.00202576321099115
"CHE-335072" 0.00142118324593454 0.00120436254606731 0.00138084663554151
"CHE-345715" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-41515" 0.00110250985424717 0.00120436254606732 0.001257633638372
"CHE-36189" 0.00205654605716099 0.0013374200808881 0.00159418888690592
"CHE-113013" 0.00129646117508808 0.00220696823075741 0.00167457151510562
"CHE-259831" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-344932" 0.000485411662997158 0.00177749911166988 0.00122984780483128
"CHE-317014" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-335629" 0.0020544008248865 0.00120436254606732 0.00164524531389954
"CHE-41388" 0.00173342921953788 0.0013374200808881 0.00147839669075764
"CHE-346978" 0.00139800981895706 0.0013374200808881 0.00139657687722767
"CHE-248430" 0.00135500372041011 0.00220696823075741 0.00162689317063338
"CHE-31961" 0.00205891341868734 0.00120436254606731 0.00154235373460874
"CHE-110379" 0.00259226060617761 0.00146553903753375 0.00194589689747723
"CHE-347379" 0.000644939301635682 0.0013374200808881 0.00106879178396362
"CHE-88964" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-260104" 0.00282642245926215 0.00146553903753375 0.0019993772001524
"CHE-40943" 0.00179736242874889 0.00220696823075741 0.00182207948010511
"CHE-111804" 0.00110695218040709 0.0013374200808881 0.00125839315517614
"CHE-337195" 0.00142118324593454 0.00120436254606731 0.00138084663554151
"CHE-317680" 0.00346380910007739 0.00146553903753375 0.00226102890729349
"CHE-111578" 5.92906614326858e-05 0.00260791612092931 0.00146680337128181
"CHE-335803" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-260105" 0.00282642245926215 0.00146553903753375 0.0019993772001524
"CHE-39199" 0.00270946165153965 0.00120436254606732 0.00177185020270359
"CHE-260142" 0.00282642245926215 0.00146553903753375 0.0019993772001524
"CHE-256606" 0.00102691913205526 0.00228066087514478 0.00202576321099115
"CHE-260622" 0.00343115988774324 0.00120436254606732 0.00210147352287689
"CHE-256883" 0.00294577544183866 0.00228066087514478 0.00245735706688095
"CHE-260760" 0.0028829713657525 0.00120436254606732 0.00189830932811231
"CHE-262333" 0.00282642245926215 0.00146553903753375 0.0019993772001524
"CHE-265291" 0.0028829713657525 0.00120436254606732 0.00189830932811231
"CHE-39135" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-36113" 0.00118999856630261 0.00228066087514478 0.0021120776457063
"CHE-107073" 0.00149393646290051 0.00220696823075742 0.00172380259629631
"CHE-257065" 0.00346380910007739 0.00146553903753375 0.00226102890729349
"CHE-105460" 0.00204000391205888 0.00220696823075742 0.00195443008885022
"CHE-261243" 0.00346380910007739 0.00146553903753375 0.00226102890729349
"CHE-262876" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-38015" 0.0035121643856842 0.00228066087514478 0.00265393442894493
"CHE-176669" 0.00233293161000625 0.00177749911166988 0.00183185198402477
"CHE-107177" 0.00286085720412871 0.0013374200808881 0.00187774387136213
"CHE-257317" 0.00294577544183866 0.00228066087514478 0.00245735706688095
"CHE-252293" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-70892" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-70500" 0.00250085030213025 0.00120436254606732 0.00175612851543625
"CHE-109202" 0.00327838730567818 0.00120436254606731 0.00202178379328232
"CHE-257748" 0.0021615967812513 0.00146553903753375 0.00181096592690483
"CHE-246777" 0.00344054009072156 0.00120436254606731 0.00211084798448345
"CHE-246756" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-37938" 0.0035648505950724 0.00120436254606732 0.0021436395037668
"CHE-83620" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-257768" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-257936" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-252720" 0.00346380910007739 0.00146553903753375 0.00226102890729349
"CHE-85339" 0.00214196715456063 0.0013374200808881 0.0016162766125901
"CHE-246416" 0.00304154069352395 0.00228066087514478 0.00250740686016547
"CHE-30760" 0.00271008583846566 0.00120436254606732 0.00176007810401238
"CHE-253385" 0.00346380910007739 0.00146553903753375 0.00226102890729349
"CHE-245575" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-70459" 0.00235683894672787 0.00120436254606732 0.00165468635406585
"CHE-245352" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-245324" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-34568" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-245356" 0.00304154069352395 0.00228066087514478 0.00250740686016547
"CHE-254220" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-83599" 0.00342001038000636 0.00120436254606732 0.00209615771724265
"CHE-196145" 0.00235683894672787 0.00120436254606732 0.00165468635406585
"CHE-174854" 0.00244314953839813 0.0013374200808881 0.0017394722433219
"CHE-82180" 0.00342001038000636 0.00120436254606732 0.00209615771724265
"CHE-196073" 0.00304154069352395 0.00228066087514478 0.00250740686016547
"CHE-195658" 0.00102691913205527 0.00228066087514478 0.00202576321099115
"CHE-70446" 0.00243020109335335 0.00177749911166988 0.00188480688272854
"CHE-29795" 0.00412573727009174 0.00146553903753375 0.0025060437601964
"CHE-195711" 0.00304154069352395 0.00228066087514478 0.00250740686016547
"CHE-174731" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-174725" 0.00235683894672787 0.00120436254606732 0.00165468635406585
"CHE-195372" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-196383" 0.00235683894672787 0.00120436254606732 0.00165468635406585
"CHE-37307" 0.00412573727009174 0.00146553903753375 0.0025060437601964
"CHE-28658" 0.00258368432253483 0.0013374200808881 0.00178857846421715
"CHE-206240" 0.0021615967812513 0.00146553903753375 0.00181096592690483
"CHE-206613" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-68796" 0.00327394352330113 0.00146553903753375 0.00213826834830783
"CHE-197164" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-67254" 0.00102691913205527 0.00228066087514478 0.00202576321099115
"CHE-173299" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-28208" 0.00304154069352395 0.00228066087514478 0.00250740686016547
"CHE-67249" 0.00321638114744316 0.00120436254606732 0.00210028357153595
"CHE-190846" 0.00235683894672787 0.00120436254606732 0.00165468635406585
"CHE-172350" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-202807" 0.000475156088441364 0.00220696823075742 0.0014341077744051
"CHE-172140" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-207367" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-191888" 0.00260597989449494 0.0013374200808881 0.00179822171028069
"CHE-172071" 0.00285676256652813 0.00146553903753375 0.00200001411873811
"CHE-228130" 0.00361688234919687 0.00146553903753375 0.0023065824035808
"CHE-192295" 0.00102691913205527 0.00228066087514478 0.00202576321099115
"CHE-209169" 0.00253282812341761 0.00146553903753375 0.0019090675211279
"CHE-237370" 0.00214196715456063 0.0013374200808881 0.0016162766125901
"CHE-228018" 0.000475156088441364 0.00220696823075742 0.0014341077744051
"CHE-165680" 0.00304154069352395 0.00228066087514478 0.00250740686016547
"CHE-192503" 0.00205481071412441 0.00177749911166988 0.00174089663044783
"CHE-12907" 0.00275548246289831 0.00120436254606732 0.00177905189628952
"CHE-230265" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-12328" 0.00240113121948308 0.0013374200808881 0.00169897167687827
"CHE-227729" 0.00235683894672787 0.00120436254606732 0.00165468635406584
"CHE-230327" 0.00110695218040709 0.0013374200808881 0.00125839315517614
"CHE-154761" 0.00213810859424636 0.00146553903753375 0.00179766794041784
"CHE-236505" 0.00282642245926215 0.00146553903753375 0.0019993772001524
"CHE-213245" 0.00323501092017001 0.00146553903753375 0.00214187973590801
"CHE-238550" 0.00265968084872712 0.00120436254606732 0.00176388888996802
"CHE-17773" 0.00200504537974141 0.00220696823075742 0.0018420958687865
"CHE-15656" 0.0041747613850585 0.00146553903753375 0.00252413432164042
"CHE-18255" 0.00284167338331296 0.0013374200808881 0.00187530001349645
"CHE-11769" 0.00228439450921109 0.00177749911166988 0.00180849479988363
"CHE-17565" 0.00284167338331296 0.0013374200808881 0.00187530001349645
"CHE-127580" 0.00358183899101577 0.00228066087514478 0.00266515485373104
"CHE-127637" 0.00102691913205527 0.00228066087514478 0.00202576321099115
"CHE-242353" 0.00142540150030425 0.00133742008088809 0.00138123512644309
"CHE-20250" 0.00161006360821897 0.00260791612092932 0.00191079366742082
"CHE-18361" 0.00240113121948308 0.00133742008088809 0.00169897167687827
"CHE-20419" 0.00271008583846566 0.00120436254606732 0.00176007810401238
"CHE-230765" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-11232" 0.00286085720412871 0.00133742008088809 0.00187774387136213
"CHE-234435" 0.00217011030016905 0.00120436254606732 0.0016526817720265
"CHE-156412" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-20451" 0.00231360030536869 0.00120436254606732 0.00164645803415497
"CHE-234572" 0.00110250985424717 0.00120436254606732 0.00125763363837199
"CHE-13889" 0.00330805136337714 0.00146553903753375 0.00214757098168092
"CHE-9977" 0.00304154069352395 0.00228066087514478 0.00250740686016547
"CHE-9905" 0.0034543036911933 0.00120436254606732 0.00210574689824593
"CHE-194655" 0.00205654605716099 0.00133742008088809 0.00159418888690592
"CHE-231749" 0.0021615967812513 0.00146553903753375 0.00181096592690483
"CHE-10249" 0.00386276155384319 0.00146553903753375 0.00240079573672936
"CHE-156578" 0.00136144701402974 0.00146553903753375 0.00156415943594128
"CHE-18653" 0.00271008583846566 0.00120436254606732 0.00176007810401238
"CHE-216052" 0.000475156088441363 0.00220696823075742 0.0014341077744051
"CHE-234792" 0.00408091770512444 0.00146553903753375 0.00249239880313894
"CHE-128674" 0.00270946165153964 0.00120436254606732 0.00177185020270359
"CHE-8727" 0.00330805136337714 0.00146553903753375 0.00214757098168092
"CHE-8780" 0.0034543036911933 0.00120436254606732 0.00210574689824593
"CHE-129014" 0.00242041874369854 0.0013374200808881 0.00170934012933179
"CHE-20946" 0.00205891341868734 0.00120436254606732 0.00154235373460874
"CHE-169549" 0.00245473237199986 0.00228066087514478 0.00233837082433252
"CHE-157529" 0.00136144701402974 0.00146553903753375 0.00156415943594128
"CHE-6224" 0.0034543036911933 0.00120436254606732 0.00210574689824593
"CHE-21186" 0.00269284303584233 0.0013374200808881 0.00182891943261088
"CHE-159994" 0.00205891341868734 0.00120436254606732 0.00154235373460874
"CHE-157930" 0.00253282812341761 0.00146553903753375 0.0019090675211279
"CHE-160732" 0.00102691913205527 0.00228066087514478 0.00202576321099115
"CHE-19491" 0.00228439450921109 0.00177749911166988 0.00180849479988363
"CHE-217632" 0.00185301845048321 0.00120436254606732 0.00153605488317014
"CHE-19533" 0.00271008583846566 0.00120436254606732 0.00176007810401238
"CHE-21783" 0.000841138326174415 0.00177749911166988 0.00135337315672866
"CHE-19864" 0.00205891341868734 0.00120436254606732 0.00154235373460874
"CHE-161225" 0.00205891341868734 0.00120436254606732 0.00154235373460874
"CHE-130326" 0.00142540150030425 0.0013374200808881 0.00138123512644309
"CHE-220163" 0.000841138326174415 0.00177749911166988 0.00135337315672866
"CHE-4674" 0.00369698165684156 0.00120436254606732 0.00219855770190331
"CHE-23969" 0.00201142000606806 0.00177749911166988 0.00173021745020635
"CHE-132620" 0.00110250985424717 0.00120436254606732 0.00125763363837199
"CHE-218137" 0.0021615967812513 0.00146553903753375 0.00181096592690482
"CHE-22014" 0.00205654605716099 0.0013374200808881 0.00159418888690592
"CHE-22111" 0.00119686850878968 0.00177749911166988 0.00145460733164067
"CHE-22120" 0.00110695218040709 0.00133742008088809 0.00125839315517613
"CHE-22231" 0.00259226060617761 0.00146553903753375 0.00194589689747722
"CHE-22962" 0.00119686850878968 0.00177749911166988 0.00145460733164067
"CHE-23553" 0.00188898308574687 0.00120436254606732 0.00154782271463998
"CHE-142628" 0.00142540150030425 0.00133742008088809 0.00138123512644308
"CHE-22425" 0.00188898308574687 0.00120436254606732 0.00154782271463998
"CHE-23713" 0.00188898308574687 0.00120436254606732 0.00154782271463998
"CHE-133307" 0.00214196715456062 0.00133742008088809 0.0016162766125901
"CHE-23217" 0.000841138326174415 0.00177749911166988 0.00135337315672866
"CHE-143170" 0.000866768142775888 0.00228066087514478 0.00172533490011884
"CHE-219758" 0.00245473237199986 0.00228066087514478 0.00233837082433252
"CHE-26060" 0.00245473237199986 0.00228066087514478 0.00233837082433252
"CHE-223415" 0.00205654605716099 0.00133742008088809 0.00159418888690592
"CHE-134507" 0.00205891341868734 0.00120436254606732 0.00154235373460874
"CHE-145601" 0.00110250985424717 0.00120436254606732 0.00125763363837199
"CHE-149934" 0.00188898308574687 0.00120436254606732 0.00154782271463998
"CHE-151058" 0.00142526730812688 0.00146553903753375 0.00158709749054338
"CHE-147188" 0.00110695218040709 0.00133742008088809 0.00125839315517613
"CHE-135451" 0.00245473237199986 0.00228066087514478 0.00233837082433252
"CHE-225948" 0.00294577544183866 0.00228066087514478 0.00245735706688094
"CHE-152538" 0.00214243986945898 0.00120436254606732 0.00164207710042104
