"LCBD_repl" "LCBD_rich" "LCBD_D"
"PL02S1401_1254" 0.0052901454253278 0.0052318194218063 0.00566931861102722
"PL02S1401_1258" 0.00133795641363823 0.0086958276116806 0.00634362100434285
"PL02S1401_1287" 0.0046422485459688 0.00525061411159151 0.00502371269865359
"PL02S1401_1290" 0.00494548588911909 0.00522784776754006 0.00511533663789867
"PL02S1401_1291" 0.00488835158835886 0.00577836702565312 0.00566635241429142
"PL02S1401_1294" 0.00438579198204411 0.00662037729488735 0.00532623134918037
"PL02S1401_1300" 0.00612963213014569 0.0063266701964578 0.00616186982369174
"PL02S1401_1307" 0.00762660761398491 0.00497860136146462 0.005991052909175
"PL02S1401_1308" 0.00616222398489515 0.00521386561754822 0.00560511190102203
"PL02S1401_1321" 0.00306616917972959 0.00744604527480796 0.0052808396512645
"PL02S1401_1322" 0.0062559925970434 0.00490358498295664 0.00535612134828168
"PL02S1401_1323" 0.00505417030090871 0.00520371148532654 0.00509345809409874
"PL02S1401_1324" 0.00151353938346841 0.00764440458411503 0.0048607053698375
"PL02S1401_1325" 0.00915172681962475 0.00502035756530845 0.00689698730127631
"PL02S1401_1327" 0.00640133913129471 0.0048335877649865 0.00548474888811975
"PL02S1401_1331" 0.00738183495036391 0.00464281427418731 0.00567982038604445
"PL02S1401_1334" 0.00851354349490675 0.00477857259229353 0.00643027064778819
"PL02S1401_1341" 0.0018442383260482 0.00759619039689066 0.00494045183334304
"PL02S1401_1369" 0.00552334575179872 0.00485625131894834 0.00534415877377563
"PL02S1401_2264" 0.00703741608355229 0.00549469851131835 0.00611145373797729
"PL02S1401_2275" 0.00612963213014569 0.0063266701964578 0.00616186982369173
"PL02S1401_2281" 0.00892603579553222 0.00413185043035242 0.00636255549082527
"PL02S1401_2295" 0.00447896307560528 0.00846138893792626 0.00655293794606229
"PL02S1401_3444" 0.00650793435634284 0.00503501234525155 0.00571434704830361
